RA,Dec,Vmag,Bmag,B-V
92.471411,24.328681,15.9735,16.8205,0.847
92.266899,24.328073,16.4433,17.3474,0.9041
92.220286,24.328969,11.831,12.2241,0.3931
92.220273,24.328968,11.831,12.2239,0.3929
92.252823,24.327352,15.6024,16.7874,1.185
92.210261,24.327282,16.3728,17.5902,1.2174
92.052466,24.326613,15.9734,16.8816,0.9082
92.550246,24.328423,17.3395,18.3002,0.9607
92.146266,24.326445,16.0809,16.8196,0.7387
92.393287,24.326492,12.6493,13.1494,0.5001
92.347157,24.326903,14.5242,15.2907,0.7665
92.26275,24.326695,15.6647,16.6605,0.9958
92.355901,24.325113,11.3191,11.755,0.4359
92.271727,24.32526,13.2618,13.9215,0.6597
92.17293,24.325733,15.7822,16.4522,0.67
92.080324,24.324985,15.0759,16.2287,1.1528
92.140718,24.325083,15.7326,16.2426,0.51
92.024353,24.324458,16.0501,16.6661,0.616
92.435399,24.32604,15.2997,16.3972,1.0975
92.259539,24.324267,13.3268,13.9307,0.6039
92.438364,24.325466,15.9079,17.4474,1.5395
92.254862,24.325221,17.3031,18.2961,0.993
92.453661,24.325541,17.3862,18.3254,0.9392
92.419226,24.324015,11.7922,12.1782,0.386
92.021995,24.323748,17.2209,17.8122,0.5913
92.381436,24.324335,16.1994,16.8184,0.619
92.355915,24.325113,11.3191,11.755,0.4359
92.113001,24.321827,11.7191,12.3959,0.6768
92.078333,24.321879,14.171,15.6949,1.5239
92.160951,24.322734,16.5502,17.3972,0.847
92.529111,24.323566,14.9436,15.6979,0.7543
92.095668,24.322319,17.384,18.2568,0.8728
92.07832,24.321876,14.1711,15.6949,1.5238
92.50082,24.322219,14.5891,15.777,1.1879
92.419212,24.324016,11.7922,12.1792,0.387
92.369319,24.322008,13.9394,15.0987,1.1593
92.336097,24.320996,10.7915,11.1522,0.3607
92.41533,24.322594,17.382,18.4261,1.0441
92.13989,24.320347,13.8489,14.3151,0.4662
92.14901,24.321029,16.6674,17.5365,0.8691
92.139882,24.320347,13.8489,14.3151,0.4662
92.429119,24.322082,16.8125,17.9129,1.1004
92.102975,24.320612,16.4694,17.2315,0.7621
91.994417,24.320087,17.562,18.221,0.659
92.548527,24.321684,15.3242,16.2352,0.911
92.306329,24.321029,16.6461,17.3293,0.6832
92.072763,24.31937,14.709,15.2052,0.4962
92.179572,24.318776,11.8047,12.2892,0.4845
92.515336,24.321353,17.4696,18.0835,0.6139
92.395695,24.319921,16.4572,17.0707,0.6135
92.294605,24.319503,16.2662,17.0819,0.8157
92.133012,24.318961,16.984,17.7581,0.7741
92.185973,24.317905,12.6095,13.8493,1.2398
91.992873,24.317593,15.5385,16.2858,0.7473
92.330595,24.31884,14.7534,15.5877,0.8343
92.261175,24.318622,15.3043,16.2417,0.9374
92.258144,24.317567,14.2264,15.0068,0.7804
92.519764,24.31814,14.9051,15.4107,0.5056
92.108011,24.31695,16.1498,16.8857,0.7359
92.550773,24.318327,16.5495,17.9947,1.4452
92.45499,24.317713,17.1673,18.1277,0.9604
92.300255,24.317308,17.4147,18.0723,0.6576
92.297595,24.316493,13.8883,14.568,0.6797
92.119121,24.315423,12.5033,12.9592,0.4559
92.080345,24.316368,17.1219,18.094,0.9721
92.124745,24.315778,14.9816,15.8552,0.8736
92.292906,24.316365,16.1646,16.795,0.6304
92.291601,24.314934,15.1057,15.8803,0.7746
92.029313,24.313835,15.1014,15.9073,0.8059
92.029305,24.313836,15.1013,15.9073,0.806
92.007393,24.315111,17.6137,18.1782,0.5645
92.396161,24.315875,13.9515,15.1763,1.2248
92.229424,24.315243,14.9753,16.4753,1.5
92.158863,24.31498,14.7068,15.1538,0.447
92.518447,24.316166,14.755,15.4027,0.6477
92.330805,24.315212,16.2127,17.2433,1.0306
92.126107,24.314089,15.5312,16.3098,0.7786
92.409088,24.314414,13.5099,14.2109,0.701
92.044264,24.313176,15.4328,16.6569,1.2241
92.350035,24.314426,15.6833,16.4134,0.7301
92.289464,24.314099,16.6821,17.6059,0.9238
92.492,24.314425,15.9895,16.5079,0.5184
92.342109,24.313867,15.2032,16.0711,0.8679
92.342107,24.313866,15.2032,16.0711,0.8679
92.100554,24.312787,15.2303,15.8315,0.6012
92.487547,24.31442,17.2041,18.0881,0.884
92.231162,24.312999,14.6865,15.4915,0.805
92.200623,24.313772,11.2857,11.6564,0.3707
92.119916,24.311342,11.8829,12.229,0.3461
92.119917,24.311341,11.8829,12.229,0.3461
92.13719,24.312757,16.7722,17.5621,0.7899
92.087796,24.312558,16.8622,17.7659,0.9037
92.059989,24.31212,15.5329,16.2255,0.6926
92.428813,24.312306,13.4426,14.0882,0.6456
92.390895,24.313557,17.4518,18.1456,0.6938
92.428799,24.312304,13.4426,14.0882,0.6456
92.371854,24.313062,17.1064,17.8945,0.7881
92.198199,24.311393,14.4689,15.2774,0.8085
92.37961,24.311919,16.4522,17.2632,0.811
92.430776,24.310748,13.3501,13.8784,0.5283
92.202517,24.310831,16.2113,16.8644,0.6531
92.247753,24.310089,13.1292,13.8823,0.7531
92.29891,24.309059,11.181,11.5017,0.3207
92.298895,24.309068,11.1814,11.5017,0.3203
92.021145,24.309578,16.7894,17.5514,0.762
92.067594,24.308504,13.3475,14.4744,1.1269
92.54787,24.310452,13.9736,14.6228,0.6492
92.365709,24.309393,12.5805,13.107,0.5265
92.030441,24.308899,16.8106,17.5453,0.7347
92.505008,24.310883,17.2582,18.1143,0.8561
92.317918,24.31016,16.6038,17.6651,1.0613
92.519004,24.310347,16.5538,17.4759,0.9221
92.518987,24.310347,16.5537,17.4759,0.9222
92.206534,24.307567,15.6296,16.4426,0.813
92.054981,24.308505,16.4818,17.2582,0.7764
92.208779,24.30815,12.7857,13.9874,1.2017
92.044241,24.308348,16.9721,17.9049,0.9328
92.051314,24.307745,14.8196,15.4461,0.6265
92.202776,24.308664,16.5364,17.3723,0.8359
92.070687,24.307541,16.4661,17.2767,0.8106
92.37734,24.308612,16.7777,17.9464,1.1687
92.328531,24.308186,15.6931,16.5036,0.8105
92.146644,24.306566,13.8779,14.8502,0.9723
92.104329,24.307169,16.761,17.6087,0.8477
92.365729,24.309391,12.582,13.107,0.525
92.155598,24.306418,12.8942,13.4575,0.5633
92.4506,24.308155,16.5404,17.4004,0.86
92.295531,24.306848,14.5457,15.2368,0.6911
92.037346,24.305982,15.648,16.3886,0.7406
92.246018,24.30692,16.0234,16.9552,0.9318
92.03735,24.305982,15.648,16.3886,0.7406
92.126912,24.306331,16.4707,17.2283,0.7576
91.998014,24.305391,15.3805,16.0999,0.7194
92.495389,24.307439,15.6452,16.1673,0.5221
92.2828,24.305294,11.6843,12.0341,0.3498
92.191049,24.306207,15.7104,16.634,0.9236
92.503845,24.306635,16.2405,17.0059,0.7654
92.341013,24.30588,15.935,16.8854,0.9504
92.005918,24.304096,16.6165,17.3377,0.7212
92.113439,24.304339,16.0567,16.906,0.8493
92.009491,24.303882,17.491,18.2146,0.7236
92.512763,24.305908,17.2362,18.0025,0.7663
92.14661,24.306569,13.8789,14.8502,0.9713
92.516146,24.305037,15.1174,15.6898,0.5724
92.482979,24.305499,17.348,18.2172,0.8692
92.477241,24.30545,16.479,17.473,0.994
92.208196,24.304273,15.5825,16.3064,0.7239
92.428428,24.304981,16.2219,16.9088,0.6869
92.250423,24.304014,15.2499,16.1437,0.8938
92.155609,24.306418,12.8942,13.4575,0.5633
92.017912,24.303048,16.0704,16.934,0.8636
91.994689,24.300688,13.461,13.8104,0.3494
92.32375,24.303134,14.2943,15.0204,0.7261
92.23024,24.302003,12.1454,12.5594,0.414
92.106612,24.301328,13.362,13.7141,0.3521
91.994693,24.300689,13.4613,13.8104,0.3491
92.536994,24.303068,15.3992,16.1779,0.7787
92.472489,24.302238,13.3876,13.8935,0.5059
92.45475,24.302961,16.6204,17.5086,0.8882
92.177255,24.299252,10.3969,10.6161,0.2192
92.155492,24.300716,11.743,12.1141,0.3711
92.392282,24.302509,15.5529,16.4745,0.9216
92.36133,24.30173,14.6687,15.4483,0.7796
92.236472,24.301647,16.3405,17.3421,1.0016
92.127793,24.300874,15.05,16.0699,1.0199
92.053361,24.300532,17.1005,17.8005,0.7
92.291584,24.300803,14.4165,15.1712,0.7547
92.258994,24.300529,15.1979,16.1426,0.9447
92.522454,24.300847,15.1854,15.7094,0.524
92.427617,24.300619,15.8993,16.4752,0.5759
92.161553,24.298467,11.3649,11.7339,0.369
92.076659,24.299445,16.9332,17.9702,1.037
92.45935,24.300764,16.5943,17.2681,0.6738
92.48605,24.300677,16.6314,17.9974,1.366
92.277223,24.298373,14.3058,14.9924,0.6866
92.277192,24.298373,14.3054,14.9924,0.687
92.135191,24.298922,16.7733,17.7563,0.983
92.128446,24.298495,15.4466,16.3089,0.8623
92.241612,24.298571,15.3136,16.1378,0.8242
92.109691,24.297743,15.744,16.7052,0.9612
92.404555,24.299057,16.2941,17.0758,0.7817
92.490114,24.299142,16.166,16.8502,0.6842
92.324857,24.29757,12.0686,12.4872,0.4186
92.109699,24.297747,15.7438,16.7052,0.9614
92.203408,24.29814,16.3606,17.0992,0.7386
92.271007,24.297657,14.6682,15.4711,0.8029
92.053065,24.296557,14.8272,15.6411,0.8139
92.551787,24.297424,13.3667,14.5876,1.2209
92.030758,24.296341,17.0167,17.8686,0.8519
92.101749,24.296103,14.8957,15.604,0.7083
92.345602,24.29654,13.4877,14.2546,0.7669
92.327055,24.295406,12.0188,12.5285,0.5097
92.277225,24.298373,14.3058,14.9918,0.686
92.434013,24.296978,16.8721,17.61,0.7379
92.373218,24.296137,14.5133,15.8549,1.3416
92.284228,24.295794,15.7488,16.6525,0.9037
92.373203,24.296136,14.5133,15.8549,1.3416
92.373233,24.296136,14.5133,15.8549,1.3416
92.059059,24.294952,17.5852,18.2686,0.6834
92.012763,24.294521,16.6729,17.3672,0.6943
92.507717,24.295886,14.4068,15.0333,0.6265
92.481852,24.295882,14.9222,15.7675,0.8453
92.481849,24.295876,14.9206,15.7675,0.8469
92.429196,24.29579,15.3721,16.7465,1.3744
92.305342,24.29486,13.2391,13.7398,0.5007
92.232525,24.294629,13.4719,14.0109,0.539
92.199421,24.29554,10.7491,11.0013,0.2522
92.476511,24.295175,13.1419,13.9411,0.7992
92.404023,24.295585,15.7199,16.668,0.9481
92.254248,24.295215,15.9188,16.5729,0.6541
92.081322,24.294367,16.278,17.0306,0.7526
92.400471,24.295201,17.1171,18.2474,1.1303
92.232539,24.294627,13.4713,14.0109,0.5396
92.439887,24.294998,16.6608,17.5227,0.8619
92.410879,24.294278,14.3217,15.0749,0.7532
91.993202,24.292896,16.6064,17.3442,0.7378
92.183573,24.293289,14.4013,15.2582,0.8569
92.138294,24.293381,16.924,18.1815,1.2575
92.268076,24.293314,15.5949,16.4563,0.8614
92.504974,24.294227,16.9172,17.9678,1.0506
92.033054,24.292427,17.4244,18.6362,1.2118
91.988446,24.291432,14.8343,15.5117,0.6774
92.363373,24.293644,16.9497,17.7308,0.7811
92.331342,24.292993,15.6948,16.1705,0.4757
92.457405,24.292881,15.6417,16.5942,0.9525
92.519743,24.292954,15.412,16.2747,0.8627
92.072974,24.291365,16.6504,17.6375,0.9871
92.531067,24.294088,10.3584,10.9468,0.5884
92.403487,24.292485,16.5502,17.8881,1.3379
92.343627,24.292485,16.45,17.3686,0.9186
92.499659,24.292937,17.2345,17.8884,0.6539
92.201588,24.29062,12.1567,12.6124,0.4557
92.306032,24.290916,12.9581,13.4062,0.4481
92.115957,24.290854,16.1745,17.0553,0.8808
92.062343,24.290425,16.9701,17.65,0.6799
92.184661,24.290371,14.5498,15.082,0.5322
92.32209,24.289757,11.9394,12.3126,0.3732
92.05742,24.288443,10.9491,11.3676,0.4185
92.187566,24.290363,16.0152,16.8283,0.8131
92.187564,24.290363,16.0152,16.8283,0.8131
92.278667,24.290155,15.9035,16.8804,0.9769
92.26464,24.289858,16.0126,17.0185,1.0059
92.127586,24.289343,17.0962,17.9055,0.8093
92.062338,24.290426,16.9637,17.65,0.6863
92.330156,24.289536,15.4944,16.4005,0.9061
92.220569,24.28898,14.4781,15.2444,0.7663
92.292483,24.289283,14.8752,15.6717,0.7965
92.224673,24.288332,11.4758,11.9445,0.4687
92.17107,24.289028,15.9821,16.9509,0.9688
92.125863,24.28892,16.662,17.5703,0.9083
92.015153,24.288024,16.3787,16.8753,0.4966
92.546772,24.290155,16.1318,16.8639,0.7321
92.096066,24.288129,16.5064,17.146,0.6396
92.007779,24.287607,17.308,17.9362,0.6282
92.552755,24.289376,16.4402,17.2648,0.8246
92.341227,24.288041,15.4103,16.2724,0.8621
92.146616,24.287568,16.436,17.4932,1.0572
92.130655,24.287751,17.2785,17.9671,0.6886
92.254461,24.286589,12.0086,12.4343,0.4257
92.2464,24.287283,16.7647,17.8849,1.1202
92.182728,24.286507,14.3361,15.0909,0.7548
92.489925,24.288056,17.4025,18.1681,0.7656
92.089497,24.286451,17.3917,18.2383,0.8466
92.041991,24.285912,17.2209,18.1369,0.916
92.321116,24.286792,13.2423,13.8308,0.5885
92.276528,24.286882,17.1498,18.0785,0.9287
91.999362,24.285526,17.6877,18.507,0.8193
92.229257,24.285911,14.7606,15.5728,0.8122
92.040339,24.285007,17.5218,18.4877,0.9659
92.378522,24.286073,17.0209,17.8976,0.8767
92.123038,24.284702,15.9242,16.8619,0.9377
92.314468,24.285232,15.5088,16.1878,0.679
92.174168,24.284452,14.8328,15.6296,0.7968
92.140925,24.282791,11.6473,11.9865,0.3392
92.140886,24.282794,11.6474,11.9865,0.3391
92.200442,24.283314,14.1056,14.7909,0.6853
92.140887,24.282793,11.6475,11.9865,0.339
92.026112,24.2832,14.6103,15.7931,1.1828
92.340417,24.284453,14.2143,14.9405,0.7262
92.237828,24.284555,16.7716,18.0908,1.3192
92.520898,24.284467,12.8084,14.5141,1.7057
92.200455,24.283309,14.1057,14.7909,0.6852
92.192653,24.283486,14.657,15.3646,0.7076
92.121541,24.283582,16.9544,17.7451,0.7907
92.003679,24.281679,12.2728,12.6327,0.3599
92.184778,24.282893,14.0731,14.6434,0.5703
92.14338,24.282641,14.5878,15.0633,0.4755
92.45871,24.284109,15.5693,16.4798,0.9105
92.481206,24.283955,16.3394,17.1785,0.8391
92.204657,24.282507,12.9585,13.5234,0.5649
92.026075,24.2832,14.6107,15.7931,1.1824
92.374151,24.281538,12.9244,13.5996,0.6752
92.161341,24.281258,14.1465,14.8598,0.7133
92.046366,24.280771,15.8693,16.4305,0.5612
92.263489,24.281818,15.5507,16.1962,0.6455
92.395169,24.28213,17.0817,17.8814,0.7997
92.454048,24.28053,11.8538,12.2288,0.375
92.507426,24.281291,14.4635,15.2155,0.752
92.249774,24.280672,15.3136,16.4533,1.1397
92.47417,24.281093,15.306,16.2767,0.9707
92.088983,24.279992,16.666,17.5782,0.9122
92.375978,24.27977,13.3277,13.9571,0.6294
92.286236,24.280386,16.4085,17.3352,0.9267
92.134325,24.279981,17.0438,18.021,0.9772
92.406,24.280709,16.8565,18.0779,1.2214
92.251645,24.280283,16.3923,17.78,1.3877
92.434397,24.280438,16.8005,17.5446,0.7441
92.422003,24.279945,14.9407,16.2487,1.308
92.17492,24.279748,16.9549,17.8259,0.871
92.161322,24.281252,14.148,14.8598,0.7118
92.142212,24.277693,12.9315,13.4714,0.5399
91.99977,24.277536,16.132,16.673,0.541
92.234274,24.278816,17.2915,18.1111,0.8196
92.210977,24.278352,15.5111,16.1857,0.6746
91.990924,24.277346,16.2135,17.0206,0.8071
92.5457,24.279506,16.9282,17.7266,0.7984
92.41253,24.278931,15.526,16.4409,0.9149
92.274213,24.278593,17.1187,17.9315,0.8128
92.047239,24.277017,15.3984,15.996,0.5976
92.148304,24.277808,17.0398,18.1961,1.1563
92.090721,24.276974,16.3288,17.1598,0.831
91.990908,24.277348,16.2153,17.0207,0.8054
92.55069,24.278551,17.2305,18.0056,0.7751
92.324746,24.277757,16.5968,17.8394,1.2426
92.010604,24.276174,15.9735,16.7871,0.8136
92.230812,24.27716,16.3617,17.5519,1.1902
92.51406,24.27776,17.0755,17.7732,0.6977
92.101478,24.275794,15.9892,16.9177,0.9285
92.543068,24.277268,16.2223,17.1906,0.9683
92.486344,24.277243,17.3276,18.0793,0.7517
92.257946,24.276284,16.2762,17.3587,1.0825
92.07367,24.274696,15.456,16.0537,0.5977
92.290576,24.275977,17.1035,17.9748,0.8713
92.138639,24.274782,14.8376,15.8036,0.966
92.168404,24.274004,10.861,11.1227,0.2617
92.064597,24.274019,14.4837,15.0245,0.5408
92.482909,24.275861,16.3972,17.3566,0.9594
92.278638,24.275419,17.1842,18.0414,0.8572
92.352799,24.27407,12.7322,13.2978,0.5656
92.201757,24.274204,13.9562,14.4793,0.5231
92.260272,24.273771,14.1425,15.0027,0.8602
92.260259,24.273776,14.1422,15.0027,0.8605
92.190482,24.274013,15.0344,15.6916,0.6572
92.004634,24.273399,16.9084,17.9026,0.9942
92.550464,24.275592,16.9114,17.6242,0.7128
92.514031,24.274958,15.5957,16.4388,0.8431
92.299403,24.274129,15.0927,16.3596,1.2669
92.187012,24.272768,11.6796,12.0203,0.3407
92.123492,24.273304,15.3842,16.223,0.8388
92.201759,24.274201,13.9562,14.4793,0.5231
92.115442,24.273106,16.6128,17.3978,0.785
92.342655,24.273142,12.8553,13.6557,0.8004
92.111703,24.271608,13.1838,14.154,0.9702
92.496006,24.273452,15.0337,15.8129,0.7792
92.436943,24.273525,16.0898,17.0491,0.9593
92.400556,24.272823,16.4412,17.2866,0.8454
92.173482,24.271875,15.4988,16.2813,0.7825
92.489294,24.273218,17.3595,18.162,0.8025
92.394154,24.270302,12.6941,13.3006,0.6065
92.252913,24.271018,15.4161,16.3237,0.9076
92.031996,24.269829,16.319,17.0502,0.7312
92.020447,24.270129,16.6477,17.52,0.8723
92.328093,24.271,16.2117,17.0146,0.8029
92.272202,24.270793,16.2219,17.0042,0.7823
92.238963,24.269954,15.4656,16.7013,1.2357
92.238957,24.269954,15.4656,16.7013,1.2357
92.174442,24.27023,15.942,16.7652,0.8232
92.371734,24.270835,17.1903,18.0478,0.8575
92.211739,24.269589,15.3782,15.986,0.6078
92.253617,24.265627,9.5511,10.2689,0.7178
92.419272,24.269693,16.5204,17.6969,1.1765
92.073628,24.268051,15.7056,16.6323,0.9267
92.071494,24.268482,16.8706,17.8077,0.9371
91.99494,24.267539,16.0282,16.8262,0.798
92.186109,24.269239,11.1902,11.5651,0.3749
92.180875,24.268646,15.8924,16.8104,0.918
91.994929,24.267539,16.0278,16.8262,0.7984
92.253591,24.265625,9.5511,10.2689,0.7178
92.217392,24.267189,11.461,11.8298,0.3688
92.122699,24.268007,15.4398,16.2789,0.8391
92.101708,24.26656,10.7506,11.5381,0.7875
92.217416,24.26719,11.4606,11.8298,0.3692
92.052589,24.267638,17.3344,18.3201,0.9857
92.24436,24.267485,14.7718,15.6347,0.8629
92.530103,24.26878,17.3812,18.2491,0.8679
92.258836,24.267661,15.2773,16.1754,0.8981
92.291002,24.267191,16.4671,17.4472,0.9801
92.291,24.267192,16.4671,17.4472,0.9801
92.276391,24.265563,10.7869,11.0614,0.2745
92.276409,24.265563,10.7869,11.0614,0.2745
92.368498,24.267383,17.0532,18.0465,0.9933
92.153313,24.266572,16.7578,18.1253,1.3675
92.169295,24.265996,14.8134,15.6067,0.7933
92.208063,24.265705,14.1806,15.3458,1.1652
92.486749,24.26696,16.4248,17.4133,0.9885
92.442366,24.266993,17.3881,18.0355,0.6474
92.518303,24.266649,16.4958,17.5062,1.0104
92.126309,24.264326,12.487,12.9627,0.4757
91.992747,24.264372,16.3047,17.2813,0.9766
92.311715,24.265696,16.9318,17.6397,0.7079
92.04374,24.263749,14.7557,15.5298,0.7741
92.371886,24.265229,16.4031,17.6028,1.1997
92.100222,24.264225,15.1315,15.8619,0.7304
92.419132,24.264094,12.201,12.6412,0.4402
92.204172,24.264355,16.0137,16.8072,0.7935
92.052531,24.263646,16.9865,18.2113,1.2248
92.541996,24.265004,14.9029,15.49,0.5871
92.255754,24.263635,13.1205,13.9714,0.8509
92.187255,24.262968,13.7437,14.4407,0.697
92.171824,24.262916,14.0404,14.7176,0.6772
92.511847,24.263952,13.9171,14.5939,0.6768
92.511854,24.263944,13.917,14.5939,0.6769
92.42795,24.264114,16.6824,17.5738,0.8914
92.409325,24.263737,15.522,16.5062,0.9842
92.055841,24.262602,17.5804,18.2464,0.666
92.427947,24.264116,16.6822,17.5738,0.8916
92.448608,24.263732,17.5567,18.4591,0.9024
92.004635,24.261678,16.9415,17.6695,0.728
92.443247,24.262554,13.9558,14.7288,0.773
92.456073,24.263079,16.5323,17.6408,1.1085
92.277104,24.260206,12.4739,12.9041,0.4302
92.277109,24.260206,12.4738,12.9041,0.4303
92.320105,24.259559,11.5931,12.241,0.6479
92.231048,24.261032,14.4252,14.9517,0.5265
92.530912,24.26178,14.192,15,0.808
92.09193,24.261042,17.3713,18.1832,0.8119
92.053802,24.26031,17.3551,17.9629,0.6078
92.045695,24.258953,12.4108,12.8684,0.4576
92.045665,24.258955,12.4108,12.8685,0.4577
92.037187,24.259832,15.5902,16.1699,0.5797
92.320101,24.259558,11.5931,12.241,0.6479
92.149948,24.259437,16.2125,17.1241,0.9116
92.099179,24.259516,17.6514,18.359,0.7076
92.134013,24.259183,15.5411,16.255,0.7139
92.196775,24.258804,13.6476,14.9492,1.3016
92.205363,24.259053,16.785,17.8253,1.0403
92.128866,24.258164,14.6727,15.1853,0.5126
92.19011,24.25895,16.6841,17.5181,0.834
92.215507,24.25852,16.1599,17.0171,0.8572
92.106608,24.257721,15.3163,15.9485,0.6322
92.368794,24.258654,15.2355,16.0976,0.8621
92.309412,24.25862,16.6183,17.39,0.7717
92.416896,24.257269,12.2209,12.7847,0.5638
92.169942,24.257417,16.8287,17.5813,0.7526
92.339942,24.257223,14.6614,15.5228,0.8614
92.217761,24.257104,16.3882,17.1435,0.7553
92.345402,24.257279,16.1413,17.0667,0.9254
92.328458,24.257061,16.1359,16.7362,0.6003
92.48958,24.25757,17.637,18.415,0.778
92.396649,24.256934,15.5737,16.6191,1.0454
92.225387,24.255325,11.5116,11.9127,0.4011
92.28093,24.25672,16.8594,18.0055,1.1461
92.065911,24.255697,17.4026,18.1604,0.7578
92.151258,24.255527,15.8752,16.6654,0.7902
92.097014,24.255587,17.0853,18.1239,1.0386
92.534213,24.256718,16.8799,17.7081,0.8282
92.380875,24.255838,16.3511,17.2721,0.921
92.148791,24.253745,12.7434,13.2425,0.4991
92.018779,24.254049,16.5923,17.6534,1.0611
92.490649,24.255794,16.4176,17.6335,1.2159
92.198161,24.25393,15.6283,16.3446,0.7163
92.128665,24.253321,12.757,13.3908,0.6338
92.348559,24.254651,15.943,16.6364,0.6934
91.99636,24.252872,15.6257,16.8114,1.1857
92.198152,24.253926,15.6283,16.3446,0.7163
92.335113,24.254316,16.4059,17.3964,0.9905
92.246927,24.25299,14.8994,15.6797,0.7803
92.360322,24.25375,15.4817,16.3208,0.8391
92.122442,24.253172,17.1605,17.9117,0.7512
92.33899,24.25393,17.2992,19.0083,1.7091
92.246923,24.252989,14.8994,15.6797,0.7803
92.102086,24.252685,16.059,17.0633,1.0043
92.463056,24.252763,15.6215,16.5155,0.894
92.341388,24.252841,15.9835,16.8089,0.8254
92.315288,24.252681,15.5465,16.909,1.3625
92.463041,24.252762,15.6215,16.5155,0.894
92.383365,24.25278,16.3979,17.3758,0.9779
92.221532,24.251735,15.5364,16.1762,0.6398
92.303993,24.251703,14.6794,15.2822,0.6028
92.239193,24.251354,15.559,16.4943,0.9353
92.537703,24.252606,17.4346,18.4529,1.0183
92.427906,24.25218,17.2514,18.1291,0.8777
92.409279,24.251343,13.1744,13.6829,0.5085
92.312273,24.25054,11.9125,12.2889,0.3764
92.191946,24.251171,16.4809,17.3483,0.8674
92.092931,24.250656,16.5058,17.5303,1.0245
92.023333,24.249068,13.2892,14.8025,1.5133
92.477003,24.251409,16.1186,17.0976,0.979
91.991618,24.24961,17.3755,18.194,0.8185
92.234154,24.250026,14.1778,14.9553,0.7775
92.360362,24.249787,13.8604,14.5397,0.6793
92.280658,24.248,11.0412,11.3287,0.2875
92.046105,24.249161,17.4468,18.2583,0.8115
92.014461,24.248011,13.4802,14.0336,0.5534
92.288544,24.249905,16.788,17.4225,0.6345
92.187836,24.248418,11.796,12.7267,0.9307
92.390929,24.249709,15.4391,16.3184,0.8793
92.280621,24.248002,11.0418,11.3287,0.2869
92.207289,24.249181,16.4406,17.203,0.7624
92.179304,24.248741,15.6671,16.4451,0.778
92.111907,24.248599,16.105,16.8212,0.7162
92.539486,24.248451,11.7102,12.1763,0.4661
92.276591,24.248991,15.753,16.9944,1.2414
92.029776,24.247733,16.1955,17.0272,0.8317
92.423932,24.249608,16.6564,17.5175,0.8611
92.137327,24.248195,16.242,17.3686,1.1266
92.097408,24.247419,17.6279,18.5678,0.9399
92.11191,24.248599,16.105,16.8212,0.7162
92.060781,24.245631,11.758,12.4101,0.6521
92.364409,24.24353,9.598,9.8461,0.2481
92.243578,24.246677,15.9377,16.9228,0.9851
92.095501,24.245585,16.8162,17.5576,0.7414
92.503415,24.247186,16.9052,17.5946,0.6894
92.218481,24.245668,16.5101,17.2628,0.7527
92.095502,24.245585,16.8162,17.5576,0.7414
92.539482,24.248443,11.7103,12.1763,0.466
92.2323,24.245594,17.3541,18.1476,0.7935
92.126947,24.244596,16.6004,17.5857,0.9853
92.24568,24.244848,16.2216,17.4121,1.1905
92.495178,24.24515,15.3036,16.1394,0.8358
92.495183,24.245151,15.3036,16.1394,0.8358
92.206893,24.244236,16.4061,17.4355,1.0294
92.176491,24.243712,15.805,17.0921,1.2871
92.103415,24.243355,16.0348,16.6218,0.587
92.377841,24.243126,13.4676,14.201,0.7334
92.12357,24.242769,16.5267,17.2329,0.7062
92.014374,24.242326,17.3703,18.0241,0.6538
92.541427,24.244329,16.7616,17.6405,0.8789
92.186099,24.240479,10.9322,11.2749,0.3427
92.100319,24.241576,17.3567,18.4366,1.0799
92.093897,24.239652,12.0746,12.4865,0.4119
92.411531,24.241998,17.175,18.5398,1.3648
92.139911,24.239943,13.0981,13.6548,0.5567
92.329789,24.241336,16.8198,17.764,0.9442
92.229406,24.240378,16.0886,16.8659,0.7773
92.18611,24.240471,10.9324,11.2749,0.3425
92.14952,24.240166,16.38,17.1254,0.7454
92.436245,24.239955,12.0337,12.6253,0.5916
92.146928,24.239049,14.3044,15.0781,0.7737
92.093882,24.239651,12.0746,12.4865,0.4119
92.485433,24.239026,9.8768,10.1954,0.3186
92.243894,24.237241,13.4587,14.1151,0.6564
92.12238,24.238628,17.0277,17.9764,0.9487
92.103029,24.238348,15.1227,15.6905,0.5678
92.059787,24.237535,12.9302,13.4652,0.535
92.063513,24.238027,16.0032,17.0205,1.0173
92.281542,24.238146,12.3907,12.8963,0.5056
92.260921,24.238461,15.4901,16.8361,1.346
92.50667,24.238735,14.0569,15.2153,1.1584
92.084801,24.237709,17.1723,17.9912,0.8189
92.243899,24.237241,13.4587,14.1151,0.6564
92.223554,24.236738,13.1683,13.6863,0.518
92.12158,24.235228,12.4236,12.9066,0.483
92.397226,24.237398,15.9142,16.5859,0.6717
92.251759,24.236335,13.6969,14.1391,0.4422
92.121571,24.235226,12.4236,12.9082,0.4846
92.485411,24.239026,9.8785,10.1954,0.3169
92.23213,24.235397,17.1768,18.1397,0.9629
92.121593,24.235228,12.422,12.9066,0.4846
92.052631,24.233722,15.4948,16.1645,0.6697
92.052622,24.233718,15.4837,16.1645,0.6808
92.533704,24.234222,13.7902,15.1106,1.3204
92.533728,24.23422,13.7886,15.1106,1.322
92.343301,24.233658,13.3748,14.0411,0.6663
92.234208,24.232459,13.4,14.0591,0.6591
92.234215,24.232458,13.4,14.0591,0.6591
